COURSE_CODE	COURSE_TITLE	SECTION_ID	ACAD_DEPT	PROC_DEPT	TERM1	TERM2	TERM3	TERM4	START_DATE	END_DATE	NUM_OF_PARTICIPANTS	WEEKLY_HOURS	YEAR	SEARCH_ID1	SEARCH_ID2	SEARCH_ID3	INSTR1	INSTR2	INSTR3	INSTR4	INSTR5	INSTR6	INSTR7	INSTR8	INTSR9	INSTR10	ALL_INSTRUCTORS	OPERATION	OLD_COURSE_CODE	OLD_COURSE_SECTION
FIN302-J-10243-1-20231	20231 - FIN302-J - Fundamentals of Finance (Spring 2023)	FIN302-J-10243-1-20231		UOML					01/01/2000	01/01/2100																	c23929260			
FIN302-K-10244-1-20231	20231 - FIN302-K - Fundamentals of Finance (Spring 2023)	FIN302-K-10244-1-20231		UOML					01/01/2000	01/01/2100																	c23929260			
FIN302-KL1-10245-1-20231	20231 - FIN302-KL1 - Fundamentals of Finance (Spring 2023)	FIN302-KL1-10245-1-20231		UOML					01/01/2000	01/01/2100																	c23906359			
FIN302-KL1A-12591-1-20231	20231 - FIN302-KL1A - Fundamentals of Finance (Spring 2023)	FIN302-KL1A-12591-1-20231		UOML					01/01/2000	01/01/2100																	c23906891			
FIN302-KL2-10246-1-20231	20231 - FIN302-KL2 - Fundamentals of Finance (Spring 2023)	FIN302-KL2-10246-1-20231		UOML					01/01/2000	01/01/2100																	c04164440			
FIN302-R-10248-1-20231	20231 - FIN302-R/S/U - MERGED - Fundamentals of Finance (Spring 2023)	FIN302-R-10248-1-20231		UOML					01/01/2000	01/01/2100																	c23929073			
FIN302-S-10249-1-20231	20231 - FIN302-S - Fundamentals of Finance (Spring 2023)	FIN302-S-10249-1-20231		UOML					01/01/2000	01/01/2100																	c23929073			
FIN302-T1-10250-1-20231	20231 - FIN302-T1 - Fundamentals of Finance (Spring 2023)	FIN302-T1-10250-1-20231		UOML					01/01/2000	01/01/2100																	c12029809			
FIN302-U-10251-1-20231	20231 - FIN302-U - Fundamentals of Finance (Spring 2023)	FIN302-U-10251-1-20231		UOML					01/01/2000	01/01/2100																	c23929073			
FIN303-P-10253-1-20231	20231 - FIN303-P - Intermediate Financial Management (Spring 2023)	FIN303-P-10253-1-20231		UOML					01/01/2000	01/01/2100																	c00602019			
FIN303-Q-10254-1-20231	20231 - FIN303-Q - FIN303-S - MERGED - Intermediate Financial Management (Spring 2023)	FIN303-Q-10254-1-20231		UOML					01/01/2000	01/01/2100																	jeanmax,c23844226			
FIN303-S-12653-1-20231	20231 - FIN303-S - Intermediate Financial Management (Spring 2023)	FIN303-S-12653-1-20231		UOML					01/01/2000	01/01/2100																	c23844226			
FIN308-N-10255-1-20231	20231 - FIN308-N - Intermediate Financial Management for Entrepreneurs (Spring 2023)	FIN308-N-10255-1-20231		UOML					01/01/2000	01/01/2100																	c00602019			
FIN320-H-12654-1-20231	20231 - FIN320-H - Investment and Security Markets (Spring 2023)	FIN320-H-12654-1-20231		UOML					01/01/2000	01/01/2100																	c23906359			
FIN320-J-10256-1-20231	20231 - FIN320-J - Investment and Security Markets (Spring 2023)	FIN320-J-10256-1-20231		UOML					01/01/2000	01/01/2100																	c23906359			
FIN320-KL1-10257-1-20231	20231 - FIN320-KL1 - Investment and Security Markets (Spring 2023)	FIN320-KL1-10257-1-20231		UOML					01/01/2000	01/01/2100																	c11904569			
FIN320-O-10258-1-20231	20231 - FIN320-O - Investment and Security Markets (Spring 2023)	FIN320-O-10258-1-20231		UOML					01/01/2000	01/01/2100																	c23906359			
FIN330-N-10260-1-20231	FIN330-N/O/Q International Finance (Spring 2023)	FIN330-N-10260-1-20231		UOML					01/01/2000	01/01/2100																	c00329808			
FIN330-O-10261-1-20231	20231 - FIN330-O - International Finance (Spring 2023)	FIN330-O-10261-1-20231		UOML					01/01/2000	01/01/2100																	c00329808			
FIN330-Q-10262-1-20231	20231 - FIN330-Q - International Finance (Spring 2023)	FIN330-Q-10262-1-20231		UOML					01/01/2000	01/01/2100																	c00329808			
FIN344-KL1-10263-1-20231	20231 - FIN344-KL1 - Real Estate Investment Analysis (Spring 2023)	FIN344-KL1-10263-1-20231		UOML					01/01/2000	01/01/2100																	c00579542			
FIN344-S-10264-1-20231	20231 - FIN344-S - Real Estate Investment Analysis (Spring 2023)	FIN344-S-10264-1-20231		UOML					01/01/2000	01/01/2100																	c04164440,pcalle			
FIN347-7FGH-11446-1-20231	20231 - FIN347-647 - MERGED - Introduction to ARGUS (Spring 2023)	FIN347-7FGH-11446-1-20231		UOML					01/01/2000	01/01/2100																	c11916478			
FIN348-7FGH-11447-1-20231	20231 - FIN348-648 - MERGED - Advanced ARGUS (Spring 2023)	FIN348-7FGH-11447-1-20231		UOML					01/01/2000	01/01/2100																	c11916478			
FIN355-KL2-10265-1-20231	20231 - FIN355/356/458/655/656/658-KL2 - MERGED - Smif Fund Analyst I (Spring 2023)	FIN355-KL2-10265-1-20231		UOML					01/01/2000	01/01/2100																	c00619753,c00171313			
FIN356-KL2-10266-1-20231	20231 - FIN356-KL2 - Sector Head for Student Managed Investment Fund (Spring 2023)	FIN356-KL2-10266-1-20231		UOML					01/01/2000	01/01/2100																	c00619753,c00171313			
FIN370-S-10267-1-20231	20231 - FIN370-S - Principles of Risk Management and Insurance (Spring 2023)	FIN370-S-10267-1-20231		UOML					01/01/2000	01/01/2100																	c00672983			
FIN404-G-10268-1-20231	20231 - FIN404-G - Applications in Corporate Finance (Spring 2023)	FIN404-G-10268-1-20231		UOML					01/01/2000	01/01/2100																	c00602019			
FIN405-QER-10269-1-20231	20231 - FIN405-QER - Financial Modeling (Spring 2023)	FIN405-QER-10269-1-20231		UOML					01/01/2000	01/01/2100																	c00619753			
FIN412-B80-01895-IW1-20235	20235 - FIN412-B80 - Financial Planning and Wealth Management (Summer 2023)	FIN412-B80-01895-IW1-20235		UOML					01/01/2000	01/01/2100																	c00544566			
FIN412-T-10270-1-20231	20231 - FIN412-T - Financial Planning and Wealth Management (Spring 2023)	FIN412-T-10270-1-20231		UOML					01/01/2000	01/01/2100																	c00544566			
FIN412-U80-01894-IW1-20235	20235 - FIN412-U80 - Financial Planning and Wealth Management (Summer 2023)	FIN412-U80-01894-IW1-20235		UOML					01/01/2000	01/01/2100																	c00544566			
FIN415-N-10271-1-20231	20231 - FIN415-N - Trading and Markets (Spring 2023)	FIN415-N-10271-1-20231		UOML					01/01/2000	01/01/2100																	c23837194			
FIN418-J-10272-1-20231	20231 - FIN418-J - Fundamentals of Fintech (Spring 2023)	FIN418-J-10272-1-20231		UOML					01/01/2000	01/01/2100																	c23904941			
FIN421-N-12500-1-20231	20231 - FIN421-N/P - MERGED - Investment Portfolio Management (Spring 2023)	FIN421-N-12500-1-20231		UOML					01/01/2000	01/01/2100																	c05036956			
FIN421-P-12501-1-20231	20231 - FIN421-P - Investment Portfolio Management (Spring 2023)	FIN421-P-12501-1-20231		UOML					01/01/2000	01/01/2100																	c05036956			
FIN425-O-10275-1-20231	20231 - FIN425-O - Business and Security Valuation (Spring 2023)	FIN425-O-10275-1-20231		UOML					01/01/2000	01/01/2100																	c00171313			
FIN427-UV2-10276-1-20231	20231 - FIN427-UV2 - Fixed Income Markets and Analysis (Spring 2023)	FIN427-UV2-10276-1-20231		UOML					01/01/2000	01/01/2100																	c02115260			
FIN431-R-10277-1-20231	20231 - FIN431-R - International Financial Management (Spring 2023)	FIN431-R-10277-1-20231		UOML					01/01/2000	01/01/2100																	c12142104			
FIN433-2QR-10278-1-20231	20231 - FIN433-2QR - Case Studies for Financial Professionals (Spring 2023)	FIN433-2QR-10278-1-20231		UOML					01/01/2000	01/01/2100																	c05036956			
FIN445-KL1-10279-1-20231	20231 - FIN445/FIN645-KL1 - MERGED - Real Estate Finance (Spring 2023)	FIN445-KL1-10279-1-20231		UOML					01/01/2000	01/01/2100																	c00171313			
FIN456-P-12589-1-20231	20231 - FIN456-P - Behavioral Finance (Spring 2023)	FIN456-P-12589-1-20231		UOML					01/01/2000	01/01/2100																	c09922805			
FIN457-KL2-10280-1-20231	20231 - FIN457/657-KL2 - MERGED - SMIF Fund Portfolio Manager 1 (Spring 2023)	FIN457-KL2-10280-1-20231		UOML					01/01/2000	01/01/2100																	c00619753,c00171313			
FIN458-KL2-10281-1-20231	20231 - FIN458-KL2 - Chief Investment Officer (Spring 2023)	FIN458-KL2-10281-1-20231		UOML					01/01/2000	01/01/2100																	c00171313,c00619753			
FIN497-01-13400-1-20231	20231 - FIN497-01 - Directed Studies in Finance (Spring 2023)	FIN497-01-13400-1-20231		UOML					01/01/2000	01/01/2100																	c23904941			
FIN497-02-13516-1-20231	20231 - FIN497-02 - Directed Studies in Finance (Spring 2023)	FIN497-02-13516-1-20231		UOML					01/01/2000	01/01/2100																	c00619753,c00171313			
FIN602-22M-01565-UO1-20235	20235 - FIN602-22M - Fundamentals of Finance (Summer 2023)	FIN602-22M-01565-UO1-20235		UOML					01/01/2000	01/01/2100																	c00672983			
FIN602-22M-11185-UO1-20231	20231 - FIN602-22M - Fundamentals of Finance (Spring 2023)	FIN602-22M-11185-UO1-20231		UOML					01/01/2000	01/01/2100																	c00672983			
FIN602-23M-02177-UO1-20235	20235 - FIN602-23M - Fundamentals of Finance (Summer 2023)	FIN602-23M-02177-UO1-20235		UOML					01/01/2000	01/01/2100																	c00672983			
FIN602-23M-11186-UO1-20231	20231 - FIN602-23M - Fundamentals of Finance (Spring 2023)	FIN602-23M-11186-UO1-20231		UOML					01/01/2000	01/01/2100																	c00672983			
FIN602-60-11183-MW1-20231	20231 - FIN602-60 - Fundamentals of Finance (Spring 2023)	FIN602-60-11183-MW1-20231		UOML					01/01/2000	01/01/2100																	c00672983			
FIN603-22M-02180-UO2-20235	20235 - FIN603-22M - Advanced Corporate Finance (Summer 2023)	FIN603-22M-02180-UO2-20235		UOML					01/01/2000	01/01/2100																	c23844226			
FIN613-Y-01159-LO1-20235	20235 - FIN613-Y - Intermediate Corporate Finance and Investments (Summer 2023)	FIN613-Y-01159-LO1-20235		UOML					01/01/2000	01/01/2100																	c09933169,c00329808			
FIN613-Y-08941-LO1-20231	20231 - FIN613-Y - Intermediate Corporate Finance and Investments (Spring 2023)	FIN613-Y-08941-LO1-20231		UOML					01/01/2000	01/01/2100																	c00329808,c23886435,c09933169,c11965304			
FIN613-Y1-01192-LO1-20235	20235 - FIN613-Y1 - Intermediate Corporate Finance and Investments (Summer 2023)	FIN613-Y1-01192-LO1-20235		UOML					01/01/2000	01/01/2100																	c09933169,jorr,c00329808			
FIN614-Y-08942-LO2-20231	20231 - FIN614-Y - International Finance, Valuation, and Financial Statement Analysis (Spring 2023)	FIN614-Y-08942-LO2-20231		UOML					01/01/2000	01/01/2100																	c00329808,jorr,c00544566			
FIN615-Y-08943-LO1-20231	20231 - FIN615-Y - Financial Decision Making (Spring 2023)	FIN615-Y-08943-LO1-20231		UOML					01/01/2000	01/01/2100																	c11965304,c23886435,c09922805			
FIN615-Y1-11189-LO1-20231	20231 - FIN615-Y1 - Financial Decision Making (Spring 2023)	FIN615-Y1-11189-LO1-20231		UOML					01/01/2000	01/01/2100																	jorr,c09922805,c23886435,c11965304			
FIN616-Y-11065-LO2-20231	20231 - FIN616-Y - Advanced Corporate Finance (Spring 2023)	FIN616-Y-11065-LO2-20231		UOML					01/01/2000	01/01/2100																	c23752228,c06055012,c05036956,jorr			
FIN617-Y-01163-LO1-20235	20235 - FIN617-Y - Derivatives and Financial Modeling (Summer 2023)	FIN617-Y-01163-LO1-20235		UOML					01/01/2000	01/01/2100																	jorr,c00544566,c00619753			
FIN618-Y-01152-LO2-20235	20235 - FIN618-Y - Quantitative Finance and Microstructure (Summer 2023)	FIN618-Y-01152-LO2-20235		UOML					01/01/2000	01/01/2100																	c11866726,c00403633			
FIN619-Y-01165-LO2-20235	20235 - FIN619-Y - Advanced Portfolio Management and Alternative Investments (Summer 2023)	FIN619-Y-01165-LO2-20235		UOML					01/01/2000	01/01/2100																	c11866726,c05036956			
FIN635-01-11720-1-20231	20231 - FIN635-01 - Quantitative and Analytical Fundamentals for Finance (Spring 2023)	FIN635-01-11720-1-20231		UOML					01/01/2000	01/01/2100																	c09922805,c00329808,c00672983,c11937648,c11866726			
FIN635-Y-01144-LO1-20235	20235 - FIN635-Y - Quantitative and Analytical Fundamentals for Finance (Summer 2023)	FIN635-Y-01144-LO1-20235		UOML					01/01/2000	01/01/2100																	jorr,c00672983			
FIN635-Y-08939-LO1-20231	20231 - FIN635-Y - Quantitative and Analytical Fundamentals for Finance (Spring 2023)	FIN635-Y-08939-LO1-20231		UOML					01/01/2000	01/01/2100																	c00672983,jorr,c23886435			
FIN641-06-01561-12D-20235	20235 - FIN641-06 - Valuation and Financial Decision Making (Summer 2023)	FIN641-06-01561-12D-20235		UOML					01/01/2000	01/01/2100																	c12139573			
FIN641-25-11156-1-20231	20231 - FIN641-25 - Valuation and Financial Decision Making (Spring 2023)	FIN641-25-11156-1-20231		UOML					01/01/2000	01/01/2100																	c04164440			
FIN641-50-11157-1-20231	20231 - FIN641-50 - Valuation and Financial Decision Making (Spring 2023)	FIN641-50-11157-1-20231		UOML					01/01/2000	01/01/2100																	c23929260			
FIN642-08-01563-12D-20235	20235 - FIN642-08 - The Financial Environment (Summer 2023)	FIN642-08-01563-12D-20235		UOML					01/01/2000	01/01/2100																	c23844226			
FIN642-32-11163-1-20231	20231 - FIN642-32 - The Financial Environment (Spring 2023)	FIN642-32-11163-1-20231		UOML					01/01/2000	01/01/2100																	c23844226			
FIN642-35-11164-1-20231	20231 - FIN642-35 - The Financial Environment (Spring 2023)	FIN642-35-11164-1-20231		UOML					01/01/2000	01/01/2100																	c12030066			
FIN645-KL1-11155-1-20231	20231 - FIN645-KL1 - Real Estate Finance (Spring 2023)	FIN645-KL1-11155-1-20231		UOML					01/01/2000	01/01/2100																	c00171313			
FIN647-FX-11448-1-20231	20231 - FIN647-FX - Introduction to ARGUS (Spring 2023)	FIN647-FX-11448-1-20231		UOML					01/01/2000	01/01/2100																	c11916478			
FIN648-FX-11449-1-20231	20231 - FIN648-FX - Advanced ARGUS (Spring 2023)	FIN648-FX-11449-1-20231		UOML					01/01/2000	01/01/2100																	c11916478			
FIN650-34-11184-MW2-20231	20231 - FIN650-34 - Financial Investment (Spring 2023)	FIN650-34-11184-MW2-20231		UOML					01/01/2000	01/01/2100																	c09933169			
FIN650-55-11721-1-20231	20231 - FIN650-55 - Financial Investment (Spring 2023)	FIN650-55-11721-1-20231		UOML					01/01/2000	01/01/2100																	c09922805			
FIN651-57-11752-1-20231	20231 - FIN651-57 & 59 - MERGED Advanced Topics in Investments (Spring 2023)	FIN651-57-11752-1-20231		UOML					01/01/2000	01/01/2100																	c05036956			
FIN651-59-11753-1-20231	20231 - FIN651-59 - Advanced Topics in Investments (Spring 2023)	FIN651-59-11753-1-20231		UOML					01/01/2000	01/01/2100																	c05036956			
FIN653-52-11754-1-20231	20231 - FIN653-52 - Alternative Investments (Spring 2023)	FIN653-52-11754-1-20231		UOML					01/01/2000	01/01/2100																	c11866726			
FIN653-57-13240-1-20231	20231 - FIN653-57 - Alternative Investments (Spring 2023)	FIN653-57-13240-1-20231		UOML					01/01/2000	01/01/2100																	c11866726,bbarrett			
FIN655-KL2-11151-1-20231	20231 - FIN655-KL2 - Smif Fund Analyst I (Spring 2023)	FIN655-KL2-11151-1-20231		UOML					01/01/2000	01/01/2100																	c00171313,c00619753			
FIN656-KL2-11152-1-20231	20231 - FIN656-KL2 - Sector Head for Student Managed Investment Fund (Spring 2023)	FIN656-KL2-11152-1-20231		UOML					01/01/2000	01/01/2100																	c00171313,c00619753			
FIN657-KL2-11153-1-20231	20231 - FIN657-KL2 - Smif Fund Portfolio Manager I (Spring 2023)	FIN657-KL2-11153-1-20231		UOML					01/01/2000	01/01/2100																	c00619753,c00171313			
FIN658-KL2-11154-1-20231	20231 - FIN658-KL2 - Chief Investment Officer (Spring 2023)	FIN658-KL2-11154-1-20231		UOML					01/01/2000	01/01/2100																	c00619753,c00171313			
FIN659-50-12519-1-20231	20231 - FIN659-50 - Real Estate Capital Markets (Spring 2023)	FIN659-50-12519-1-20231		UOML					01/01/2000	01/01/2100																	c23744113			
FIN660-30-11165-1-20231	20231 - FIN660-30 - International Finance (Spring 2023)	FIN660-30-11165-1-20231		UOML					01/01/2000	01/01/2100																	c12142104			
FIN660-35-11724-1-20231	20231 - FIN660-35 - International Finance (Spring 2023)	FIN660-35-11724-1-20231		UOML					01/01/2000	01/01/2100																	c12142104			
FIN669-30-12375-1-20231	20231 - FIN669-30 - Strategic Asset Management (Spring 2023)	FIN669-30-12375-1-20231		UOML					01/01/2000	01/01/2100																	c09933169			
FIN669-32-12376-1-20231	20231 - FIN669-32 - Strategic Asset Management (Spring 2023)	FIN669-32-12376-1-20231		UOML					01/01/2000	01/01/2100																	c09933169			
FIN670-35-11722-1-20231	20231 - FIN670-35 - Corporate Finance (Spring 2023)	FIN670-35-11722-1-20231		UOML					01/01/2000	01/01/2100																	c12139573,c06055012			
FIN672-32-11166-1-20231	20231 - FIN672-32 - Sustainable Finance (Spring 2023)	FIN672-32-11166-1-20231		UOML					01/01/2000	01/01/2100																	c12139573,c06055012			
FIN674-37-11755-1-20231	20231 - FIN674-37 - Financial Analysis of Mergers and Acquisitions (Spring 2023)	FIN674-37-11755-1-20231		UOML					01/01/2000	01/01/2100																	c00171313			
FIN679-57-11757-1-20231	20231 - FIN679- MERGED - Private Equity and Venture Capital (Spring 2023)	FIN679-57-11757-1-20231		UOML					01/01/2000	01/01/2100																	c12030066			
FIN679-59-11758-1-20231	20231 - FIN679-59 - Private Equity and Venture Capital (Spring 2023)	FIN679-59-11758-1-20231		UOML					01/01/2000	01/01/2100																	c12030066			
FIN680-57-12490-1-20231	20231 - FIN680-57 - FinTech (Spring 2023)	FIN680-57-12490-1-20231		UOML					01/01/2000	01/01/2100																	c23904941			
FIN686-57-12503-1-20231	20231 - FIN686-57 - Psychology of Financial Markets and Financial Decision Making (Spring 2023)	FIN686-57-12503-1-20231		UOML					01/01/2000	01/01/2100																	c09922805			
FIN690-50-11727-1-20231	20231 - FIN690-50 - Risk Management & Insurance (Spring 2023)	FIN690-50-11727-1-20231		UOML					01/01/2000	01/01/2100																	c00672983			
FIN696-01-11718-1-20231	20231 - FIN696-01 - Finance Capstone Project (Spring 2023)	FIN696-01-11718-1-20231		UOML					01/01/2000	01/01/2100																	c23981275			
FIN696-02-11719-1-20231	20231 - FIN696-02 - Finance Capstone Project (Spring 2023)	FIN696-02-11719-1-20231		UOML					01/01/2000	01/01/2100																	c00045400			
FIN698-04-13537-1-20231	20231 - FIN698-04 - Selected Topics in Finance (Spring 2023)	FIN698-04-13537-1-20231		UOML					01/01/2000	01/01/2100																	c00619753			
FIN698-30A-11729-1-20231	20231 - FIN698-30A - Selected Topics in Finance (Spring 2023)	FIN698-30A-11729-1-20231		UOML					01/01/2000	01/01/2100																	c23905308			
FIN698-30B-11741-1-20231	20231 - FIN698-30B - Selected Topics in Finance (Spring 2023)	FIN698-30B-11741-1-20231		UOML					01/01/2000	01/01/2100																	c23905308			
FIN699-01-13428-1-20231	20231 - FIN699-01 - Directed Readings and Study (Spring 2023)	FIN699-01-13428-1-20231		UOML					01/01/2000	01/01/2100																	c23844226			
FIN699-02-13530-1-20231	20231 - FIN699-02 - Directed Readings and Study (Spring 2023)	FIN699-02-13530-1-20231		UOML					01/01/2000	01/01/2100																	c11866726			
FIN699-03-13585-1-20231	20231 - FIN699-03 - Directed Readings and Study (Spring 2023)	FIN699-03-13585-1-20231		UOML					01/01/2000	01/01/2100																	c11866726			
FIN715-01-13572-1-20231	20231 - FIN715-01 - Pe-Seminar Doctoral Students Workshop in Finance (Spring 2023)	FIN715-01-13572-1-20231		UOML					01/01/2000	01/01/2100																	c06055012			
FIN830-01-01558-10W-20235	20235 - FIN830-01 - Pre-Candidacy Dissertation Research (Summer 2023)	FIN830-01-01558-10W-20235		UOML					01/01/2000	01/01/2100																	c06055012			
FIN830-01-13361-1-20231	20231 - FIN830-01 - Pre-Candidacy Dissertation Research (Spring 2023)	FIN830-01-13361-1-20231		UOML					01/01/2000	01/01/2100																	c06055012			
FIN840-01-02491-12D-20235	20235 - FIN840-01 - Post-Candidacy Dissertation Research (Summer 2023)	FIN840-01-02491-12D-20235		UOML					01/01/2000	01/01/2100																	c06055012			
FIN840-01-13118-1-20231	20231 - FIN840-01 - Post-Candidacy Dissertation Research (Spring 2023)	FIN840-01-13118-1-20231		UOML					01/01/2000	01/01/2100																	c06055012			
FNS190-T-12410-1-20231	20231 - FNS190-T - First-Year Seminars in Natural Science (Spring 2023)	FNS190-T-12410-1-20231		UOML					01/01/2000	01/01/2100																	c05565774			
FNS191-U-12411-1-20231	20231 - FNS191-U - First-Year Seminars in Natural Science (Spring 2023)	FNS191-U-12411-1-20231		UOML					01/01/2000	01/01/2100																	c05565774			
FNS192-V-12412-1-20231	20231 - FNS192-V - First-Year Seminars in Natural Science (Spring 2023)	FNS192-V-12412-1-20231		UOML					01/01/2000	01/01/2100																	c05565774			
FRE101-A11-01018-5W1-20235	20235 - FRE101-A11 - Elementary French I (Summer 2023)	FRE101-A11-01018-5W1-20235		UOML					01/01/2000	01/01/2100																	c12179556			
FRE101-B-04134-1-20231	20231 - FRE101-B - Elementary French I (Spring 2023)	FRE101-B-04134-1-20231		UOML					01/01/2000	01/01/2100																	c12003790			
FRE101-C-03203-1-20231	20231 - FRE101-C - Elementary French I (Spring 2023)	FRE101-C-03203-1-20231		UOML					01/01/2000	01/01/2100																	c00159358			
FRE101-F-08945-1-20231	20231 - FRE101-F - Elementary French I (Spring 2023)	FRE101-F-08945-1-20231		UOML					01/01/2000	01/01/2100																	c00159358			
FRE102-B11-01439-5W2-20235	20235 - FRE102-B11 - Elementary French II (Summer 2023)	FRE102-B11-01439-5W2-20235		UOML					01/01/2000	01/01/2100																	c12003790			
FRE102-C-03979-1-20231	20231 - FRE102-C - Elementary French II (Spring 2023)	FRE102-C-03979-1-20231		UOML					01/01/2000	01/01/2100																	c03938581			
FRE102-F-03771-1-20231	20231 - FRE102-F - Elementary French II (Spring 2023)	FRE102-F-03771-1-20231		UOML					01/01/2000	01/01/2100																	c23922468			
FRE105-B-03939-1-20231	20231 - FRE105-B - Accelerated Elementary French (Spring 2023)	FRE105-B-03939-1-20231		UOML					01/01/2000	01/01/2100																	c03938581			
FRE201-A11-01440-5W1-20235	20235 - FRE201-A11 - Intermediate French I (Summer 2023)	FRE201-A11-01440-5W1-20235		UOML					01/01/2000	01/01/2100																	c00443677			
FRE201-D-03935-1-20231	20231 - FRE201-D - Intermediate French I (Spring 2023)	FRE201-D-03935-1-20231		UOML					01/01/2000	01/01/2100																	c00159358			
FRE201-F-04061-1-20231	20231 - FRE201-F - Intermediate French I (Spring 2023)	FRE201-F-04061-1-20231		UOML					01/01/2000	01/01/2100																	c06055151			
FRE201-G-03937-1-20231	20231 - FRE201-G - Intermediate French I (Spring 2023)	FRE201-G-03937-1-20231		UOML					01/01/2000	01/01/2100																	c00159358			
FRE202-F-03735-1-20231	20231 - FRE202-F - Intermediate French II (Spring 2023)	FRE202-F-03735-1-20231		UOML					01/01/2000	01/01/2100																	c23889899			
FRE202-J-03539-1-20231	20231 - FRE202-J - Intermediate French II (Spring 2023)	FRE202-J-03539-1-20231		UOML					01/01/2000	01/01/2100																	c12179556,c23889899			
FRE202-P-05096-1-20231	20231 - FRE202-P - Intermediate French II (Spring 2023)	FRE202-P-05096-1-20231		UOML					01/01/2000	01/01/2100																	c23930603,c23889899			
FRE203-QEE-03204-1-20231	20231 - FRE203-QEE - Advanced French (Spring 2023)	FRE203-QEE-03204-1-20231		UOML					01/01/2000	01/01/2100																	c23889899			
FRE301-O-03662-1-20231	20231 - FRE301-O - Introduction to French and Francophone Studies (Spring 2023)	FRE301-O-03662-1-20231		UOML					01/01/2000	01/01/2100																	c12003438			
FRE310-SAP-03947-1-20231	20231 - FRE310-322-501-MERGED - Topics in French and Francophone Studies in Translation (Spring 2023)	FRE310-SAP-03947-1-20231		UOML					01/01/2000	01/01/2100																	c12186353,c00102255			
FRE322-S-05136-1-20231	20231 - FRE322-S - Topics in Global French Culture (Spring 2023)	FRE322-S-05136-1-20231		UOML					01/01/2000	01/01/2100																	c23681016,c12003438			
FRE322-SAP-04600-1-20231	20231 - FRE322- SAP - Topics in Global French Culture (Spring 2023)	FRE322-SAP-04600-1-20231		UOML					01/01/2000	01/01/2100																	c00102255,c12186353			
FRE365-H-04891-1-20231	20231 - FRE365-H - 19th Century Topics in French (Spring 2023)	FRE365-H-04891-1-20231		UOML					01/01/2000	01/01/2100																	dcuevas,c10709879			
FRE394-T-03602-1-20231	20231 - FRE394-T - French Internship (Spring 2023)	FRE394-T-03602-1-20231		UOML					01/01/2000	01/01/2100																	c12082975			
FRE446-J-08946-1-20231	20231 - FRE446-J - Debating Cultures and Societies in French (Spring 2023)	FRE446-J-08946-1-20231		UOML					01/01/2000	01/01/2100																	c23889899			
FRE501-S-04150-1-20231	20231 - FRE501-S - Capstone (Spring 2023)	FRE501-S-04150-1-20231		UOML					01/01/2000	01/01/2100																	c12003438			
FRE501-SAP-04599-1-20231	20231 - FRE501-SAP - Capstone (Spring 2023)	FRE501-SAP-04599-1-20231		UOML					01/01/2000	01/01/2100																	c00102255			
FRE641-C-12976-1-20231	20231 - FRE641-C - Elementary FRE I for Graduate Students (Spring 2023)	FRE641-C-12976-1-20231		UOML					01/01/2000	01/01/2100																	c00159358			
FRE645-B-13199-1-20231	20231 - FRE645-B - Accelerated Elementary FRE for Graduate Students (Spring 2023)	FRE645-B-13199-1-20231		UOML					01/01/2000	01/01/2100																	c03938581			
FRE651-D-12977-1-20231	20231 - FRE651-D - Intermediate FRE I for Graduate Research (Spring 2023)	FRE651-D-12977-1-20231		UOML					01/01/2000	01/01/2100																	c00159358			
FRE653-E-05167-1-20231	20231 - FRE653-E - Advanced FRE I for Graduate Research (Spring 2023)	FRE653-E-05167-1-20231		UOML					01/01/2000	01/01/2100																	c23889899			
FRE792-01-03599-1-20231	20231 - FRE792-01 - Directed Readings (Spring 2023)	FRE792-01-03599-1-20231		UOML					01/01/2000	01/01/2100																	c12026599			
FRE792-02-03066-1-20231	20231 - FRE792-02 - Directed Readings (Spring 2023)	FRE792-02-03066-1-20231		UOML					01/01/2000	01/01/2100																	c04226366			
FRE792-03-03067-1-20231	20231 - FRE792-03 - Directed Readings (Spring 2023)	FRE792-03-03067-1-20231		UOML					01/01/2000	01/01/2100																	c00102255			
FRE792-04-03068-1-20231	20231 - FRE792-04 - Directed Readings (Spring 2023)	FRE792-04-03068-1-20231		UOML					01/01/2000	01/01/2100																	c00388250			
FRE792-05-03078-1-20231	20231 - FRE792-05 - Directed Readings (Spring 2023)	FRE792-05-03078-1-20231		UOML					01/01/2000	01/01/2100																	c12003438			
FRE792-06-03102-1-20231	20231 - FRE792-06 - Directed Readings (Spring 2023)	FRE792-06-03102-1-20231		UOML					01/01/2000	01/01/2100																	c06059112			
FRE830-01-01047-5W1-20235	20235 - FRE830-01 - Pre-Candidacy Doctoral Dissertation (Summer 2023)	FRE830-01-01047-5W1-20235		UOML					01/01/2000	01/01/2100																	c11985249			
FRE830-01-01048-5W2-20235	20235 - FRE830-01 - Pre-Candidacy Doctoral Dissertation (Summer 2023)	FRE830-01-01048-5W2-20235		UOML					01/01/2000	01/01/2100																	c11985249			
FRE830-01-01049-10W-20235	20235 - FRE830-01 - Pre-Candidacy Doctoral Dissertation (Summer 2023)	FRE830-01-01049-10W-20235		UOML					01/01/2000	01/01/2100																	c05565774			
